time_s,H,V
0.0,501.71,507.09
0.02,510.4,512.6
0.04,510.4,512.6
0.06,510.4,512.6
0.08,510.4,512.6
0.1,510.4,512.6
0.12000000000000001,510.4,512.6
0.14,510.4,512.6
0.16,510.4,512.6
0.18,510.4,512.6
0.19999999999999998,510.4,512.6
0.21999999999999997,510.4,512.6
0.23999999999999996,510.4,512.6
0.25999999999999995,510.4,512.6
0.27999999999999997,510.4,512.6
0.3,510.4,512.6
0.32,510.4,512.6
0.34,510.4,512.6
0.36000000000000004,510.4,512.6
0.38000000000000006,510.4,512.6
0.4000000000000001,510.4,512.6
0.4200000000000001,510.4,512.6
0.4400000000000001,510.4,512.6
0.46000000000000013,510.4,512.6
0.48000000000000015,510.4,512.6
0.5000000000000001,510.4,512.6
0.5200000000000001,510.4,512.6
0.5400000000000001,510.4,512.6
0.5600000000000002,510.4,512.6
0.5800000000000002,510.4,512.6
0.6000000000000002,510.4,512.6
0.6200000000000002,510.4,512.6
0.6400000000000002,510.4,512.6
0.6600000000000003,510.4,512.6
0.6800000000000003,510.4,512.6
0.7000000000000003,510.4,512.6
0.7200000000000003,510.4,512.6
0.7400000000000003,510.4,512.6
0.7600000000000003,510.4,512.6
0.7800000000000004,510.4,512.6
0.8000000000000004,510.4,512.6
0.8200000000000004,510.4,512.6
0.8400000000000004,510.4,512.6
0.8600000000000004,510.4,512.6
0.8800000000000004,510.4,512.6
0.9000000000000005,510.4,512.6
0.9200000000000005,510.4,512.6
0.9400000000000005,510.4,512.6
0.9600000000000005,510.4,512.6
0.9800000000000005,510.4,512.6
1.0000000000000004,510.4,512.6
1.0200000000000005,510.4,512.6
1.0400000000000005,510.4,512.6
1.0600000000000005,510.4,512.6
1.0800000000000005,510.4,512.6
1.1000000000000005,510.4,512.6
1.1200000000000006,510.4,512.6
1.1400000000000006,510.4,512.6
1.1600000000000006,510.4,512.6
1.1800000000000006,510.4,512.6
1.2000000000000006,510.4,512.6
1.2200000000000006,510.4,512.6
1.2400000000000007,510.4,512.6
1.2600000000000007,510.4,512.6
1.2800000000000007,510.4,512.6
1.3000000000000007,510.4,512.6
1.3200000000000007,510.4,512.6
1.3400000000000007,510.4,512.6
1.3600000000000008,510.4,512.6
1.3800000000000008,510.4,512.6
1.4000000000000008,509.92,513.08
1.4200000000000008,509.14,513.66
1.4400000000000008,507.71,513.33
1.4600000000000009,507.17,511.86
1.4800000000000009,507.13,512.09
1.5000000000000009,506.51,512.27
1.520000000000001,511.81,513.42
1.540000000000001,537.44,515.34
1.560000000000001,577.76,518.87
1.580000000000001,623.0,524.49
1.600000000000001,665.0,530.2
1.620000000000001,665.0,530.2
1.640000000000001,724.72,535.09
1.660000000000001,740.18,535.47
1.680000000000001,740.18,535.47
1.700000000000001,745.14,535.57
1.720000000000001,743.31,534.26
1.740000000000001,734.65,533.01
1.7600000000000011,721.32,529.41
1.7800000000000011,706.06,525.72
1.8000000000000012,690.45,522.78
1.8200000000000012,673.76,519.82
1.8400000000000012,657.41,517.86
1.8600000000000012,641.12,514.69
1.8800000000000012,625.7,513.15
1.9000000000000012,611.36,510.12
1.9200000000000013,597.89,509.3
1.9400000000000013,585.91,508.84
1.9600000000000013,585.91,508.84
1.9800000000000013,566.62,509.02
2.0000000000000013,566.62,509.02
2.0200000000000014,559.1,510.21
2.0400000000000014,545.62,512.66
2.0600000000000014,540.3,514.32
2.0800000000000014,540.3,514.32
2.1000000000000014,535.84,515.26
2.1200000000000014,530.87,515.01
2.1400000000000015,526.5,514.41
2.1600000000000015,524.2,513.13
2.1800000000000015,521.56,512.1
2.2000000000000015,521.56,512.1
2.2200000000000015,518.08,511.14
2.2400000000000015,516.46,509.92
2.2600000000000016,515.57,509.53
2.2800000000000016,515.06,510.63
2.3000000000000016,513.84,512.3
2.3200000000000016,513.08,513.84
2.3400000000000016,512.46,514.87
2.3600000000000017,512.46,514.87
2.3800000000000017,512.57,516.1
2.4000000000000017,511.85,516.28
2.4200000000000017,511.28,516.82
2.4400000000000017,511.03,517.26
2.4600000000000017,510.82,517.01
2.4800000000000018,511.26,516.41
2.5000000000000018,511.41,515.12
2.520000000000002,511.32,513.7
2.540000000000002,511.86,513.56
2.560000000000002,495.29,510.45
2.580000000000002,495.29,510.45
2.600000000000002,425.5,506.89
2.620000000000002,377.0,502.91
2.640000000000002,377.0,502.91
2.660000000000002,282.36,487.34
2.680000000000002,260.89,482.87
2.700000000000002,255.11,480.5
2.720000000000002,259.89,479.4
2.740000000000002,259.89,479.4
2.760000000000002,272.11,481.72
2.780000000000002,287.89,482.78
2.800000000000002,306.11,484.62
2.820000000000002,325.89,486.7
2.840000000000002,345.11,488.96
2.860000000000002,345.11,488.96
2.880000000000002,380.11,493.05
2.900000000000002,396.09,495.04
2.920000000000002,396.09,495.04
2.940000000000002,423.38,497.79
2.960000000000002,435.1,500.03
2.980000000000002,445.48,502.82
