time_s,H,V
0.0,514.74,490.69
0.02,466.6,502.8
0.04,466.6,502.8
0.06,466.6,502.8
0.08,466.6,502.8
0.1,466.6,502.8
0.12000000000000001,466.6,502.8
0.14,466.6,502.8
0.16,466.6,502.8
0.18,466.6,502.8
0.19999999999999998,466.6,502.8
0.21999999999999997,466.6,502.8
0.23999999999999996,466.6,502.8
0.25999999999999995,466.6,502.8
0.27999999999999997,466.6,502.8
0.3,466.6,502.8
0.32,466.6,502.8
0.34,466.6,502.8
0.36000000000000004,466.6,502.8
0.38000000000000006,466.6,502.8
0.4000000000000001,466.6,502.8
0.4200000000000001,466.6,502.8
0.4400000000000001,466.6,502.8
0.46000000000000013,466.6,502.8
0.48000000000000015,466.6,502.8
0.5000000000000001,466.6,502.8
0.5200000000000001,466.6,502.8
0.5400000000000001,466.6,502.8
0.5600000000000002,466.6,502.8
0.5800000000000002,466.6,502.8
0.6000000000000002,466.6,502.8
0.6200000000000002,466.6,502.8
0.6400000000000002,466.6,502.8
0.6600000000000003,466.6,502.8
0.6800000000000003,466.6,502.8
0.7000000000000003,466.6,502.8
0.7200000000000003,466.6,502.8
0.7400000000000003,466.6,502.8
0.7600000000000003,466.6,502.8
0.7800000000000004,466.6,502.8
0.8000000000000004,466.6,502.8
0.8200000000000004,466.6,502.8
0.8400000000000004,466.6,502.8
0.8600000000000004,466.6,502.8
0.8800000000000004,466.6,502.8
0.9000000000000005,466.6,502.8
0.9200000000000005,466.6,502.8
0.9400000000000005,466.6,502.8
0.9600000000000005,466.6,502.8
0.9800000000000005,466.6,502.8
1.0000000000000004,466.6,502.8
1.0200000000000005,466.6,502.8
1.0400000000000005,466.6,502.8
1.0600000000000005,466.6,502.8
1.0800000000000005,466.6,502.8
1.1000000000000005,466.6,502.8
1.1200000000000006,466.6,502.8
1.1400000000000006,466.6,502.8
1.1600000000000006,466.6,502.8
1.1800000000000006,466.6,502.8
1.2000000000000006,466.6,502.8
1.2200000000000006,466.6,502.8
1.2400000000000007,466.6,502.8
1.2600000000000007,466.6,502.8
1.2800000000000007,466.6,502.8
1.3000000000000007,466.6,502.8
1.3200000000000007,466.6,502.8
1.3400000000000007,466.6,502.8
1.3600000000000008,466.6,502.8
1.3800000000000008,466.6,502.8
1.4000000000000008,435.48,495.84
1.4200000000000008,414.58,492.47
1.4400000000000008,401.07,491.38
1.4600000000000009,396.05,491.3
1.4800000000000009,396.04,491.44
1.5000000000000009,396.04,491.44
1.520000000000001,408.71,494.6
1.540000000000001,416.77,496.88
1.560000000000001,425.01,499.31
1.580000000000001,434.21,501.04
1.600000000000001,443.37,501.64
1.620000000000001,452.29,502.31
1.640000000000001,452.29,502.31
1.660000000000001,464.55,504.04
1.680000000000001,464.55,504.04
1.700000000000001,470.44,504.23
1.720000000000001,474.95,504.18
1.740000000000001,480.16,505.75
1.7600000000000011,484.33,507.2
1.7800000000000011,488.26,508.76
1.8000000000000012,490.61,511.41
1.8200000000000012,494.09,511.73
1.8400000000000012,495.67,513.38
1.8600000000000012,497.54,515.3
1.8800000000000012,497.54,515.3
1.9000000000000012,500.5,516.99
1.9200000000000013,501.2,518.2
1.9400000000000013,501.36,519.56
1.9600000000000013,500.89,520.05
1.9800000000000013,500.89,520.05
2.0000000000000013,501.21,518.35
2.0200000000000014,501.21,518.35
2.0400000000000014,501.21,518.35
2.0600000000000014,535.09,532.58
2.0800000000000014,573.28,541.87
2.1000000000000014,624.22,547.09
2.1200000000000014,676.58,547.67
2.1400000000000015,676.58,547.67
2.1600000000000015,735.93,544.91
2.1800000000000015,739.94,543.13
2.2000000000000015,734.75,540.3
2.2200000000000015,722.8,538.04
2.2400000000000015,722.8,538.04
2.2600000000000016,689.35,531.31
2.2800000000000016,671.28,527.65
2.3000000000000016,671.28,527.65
2.3200000000000016,637.22,523.09
2.3400000000000016,621.58,519.87
2.3600000000000017,621.58,519.87
2.3800000000000017,606.86,517.1
2.4000000000000017,593.09,514.48
2.4200000000000017,582.07,514.18
2.4400000000000017,571.26,514.95
2.4600000000000017,562.61,515.76
2.4800000000000018,555.68,516.21
2.5000000000000018,547.35,515.76
2.520000000000002,542.28,517.41
2.540000000000002,536.82,519.13
2.560000000000002,531.26,519.9
2.580000000000002,531.26,519.9
2.600000000000002,524.33,519.02
2.620000000000002,521.46,518.41
2.640000000000002,518.77,517.73
2.660000000000002,517.21,516.39
2.680000000000002,517.21,516.39
2.700000000000002,514.77,515.11
2.720000000000002,514.62,514.69
2.740000000000002,514.29,515.35
2.760000000000002,513.24,515.28
2.780000000000002,512.99,515.42
2.800000000000002,511.39,515.94
2.820000000000002,512.11,517.35
2.840000000000002,512.29,518.68
2.860000000000002,512.29,518.68
2.880000000000002,512.11,520.52
2.900000000000002,511.28,520.81
2.920000000000002,510.63,520.05
2.940000000000002,510.5,518.84
2.960000000000002,509.8,519.67
2.980000000000002,508.64,517.34
