time_s,H,V
0.0,507.83,511.62
0.02,512.8,512.0
0.04,512.8,512.0
0.06,512.8,512.0
0.08,512.8,512.0
0.1,512.8,512.0
0.12000000000000001,512.8,512.0
0.14,512.8,512.0
0.16,512.8,512.0
0.18,512.8,512.0
0.19999999999999998,512.8,512.0
0.21999999999999997,512.8,512.0
0.23999999999999996,512.8,512.0
0.25999999999999995,512.8,512.0
0.27999999999999997,512.8,512.0
0.3,512.8,512.0
0.32,512.8,512.0
0.34,512.8,512.0
0.36000000000000004,512.8,512.0
0.38000000000000006,512.8,512.0
0.4000000000000001,512.8,512.0
0.4200000000000001,512.8,512.0
0.4400000000000001,512.8,512.0
0.46000000000000013,512.8,512.0
0.48000000000000015,512.8,512.0
0.5000000000000001,512.8,512.0
0.5200000000000001,512.8,512.0
0.5400000000000001,512.8,512.0
0.5600000000000002,512.8,512.0
0.5800000000000002,512.8,512.0
0.6000000000000002,512.8,512.0
0.6200000000000002,512.8,512.0
0.6400000000000002,512.8,512.0
0.6600000000000003,512.8,512.0
0.6800000000000003,512.8,512.0
0.7000000000000003,512.8,512.0
0.7200000000000003,512.8,512.0
0.7400000000000003,512.8,512.0
0.7600000000000003,512.8,512.0
0.7800000000000004,512.8,512.0
0.8000000000000004,512.8,512.0
0.8200000000000004,512.8,512.0
0.8400000000000004,512.8,512.0
0.8600000000000004,512.8,512.0
0.8800000000000004,512.8,512.0
0.9000000000000005,512.8,512.0
0.9200000000000005,512.8,512.0
0.9400000000000005,512.8,512.0
0.9600000000000005,512.8,512.0
0.9800000000000005,512.8,512.0
1.0000000000000004,512.8,512.0
1.0200000000000005,512.8,512.0
1.0400000000000005,512.8,512.0
1.0600000000000005,512.8,512.0
1.0800000000000005,512.8,512.0
1.1000000000000005,512.8,512.0
1.1200000000000006,512.8,512.0
1.1400000000000006,512.8,512.0
1.1600000000000006,512.8,512.0
1.1800000000000006,512.8,512.0
1.2000000000000006,512.8,512.0
1.2200000000000006,512.8,512.0
1.2400000000000007,512.8,512.0
1.2600000000000007,512.8,512.0
1.2800000000000007,512.8,512.0
1.3000000000000007,512.8,512.0
1.3200000000000007,512.8,512.0
1.3400000000000007,512.8,512.0
1.3600000000000008,512.8,512.0
1.3800000000000008,512.44,512.2
1.4000000000000008,512.44,512.2
1.4200000000000008,511.92,509.25
1.4400000000000008,511.92,509.25
1.4600000000000009,511.74,508.0
1.4800000000000009,511.99,506.8
1.5000000000000009,512.39,507.44
1.520000000000001,512.11,507.95
1.540000000000001,512.49,509.36
1.560000000000001,511.99,510.69
1.580000000000001,511.39,510.75
1.600000000000001,511.52,511.6
1.620000000000001,511.81,511.68
1.640000000000001,511.45,511.54
1.660000000000001,511.45,511.54
1.680000000000001,512.05,511.47
1.700000000000001,512.04,511.37
1.720000000000001,511.83,510.1
1.740000000000001,512.86,510.08
1.7600000000000011,512.86,510.08
1.7800000000000011,511.55,509.97
1.8000000000000012,510.84,509.78
1.8200000000000012,510.84,509.78
1.8400000000000012,511.27,509.42
1.8600000000000012,511.22,510.74
1.8800000000000012,511.98,509.99
1.9000000000000012,512.78,511.39
1.9200000000000013,513.42,512.31
1.9400000000000013,513.14,512.85
1.9600000000000013,512.91,513.08
1.9800000000000013,512.53,512.86
2.0000000000000013,513.22,513.09
2.0200000000000014,513.98,513.67
2.0400000000000014,512.38,512.94
2.0600000000000014,512.38,512.94
2.0800000000000014,511.01,510.44
2.1000000000000014,509.8,509.95
2.1200000000000014,509.8,509.95
2.1400000000000015,509.35,509.05
2.1600000000000015,509.35,509.05
2.1800000000000015,509.35,509.05
2.2000000000000015,509.19,509.23
2.2200000000000015,508.55,510.59
2.2400000000000015,508.04,512.07
2.2600000000000016,508.83,513.25
2.2800000000000016,509.47,514.6
2.3000000000000016,510.17,514.48
2.3200000000000016,509.54,514.39
2.3400000000000016,509.54,514.39
2.3600000000000017,508.74,513.33
2.3800000000000017,508.0,512.26
2.4000000000000017,507.0,511.81
2.4200000000000017,505.6,511.85
2.4400000000000017,505.6,511.85
2.4600000000000017,504.88,510.88
2.4800000000000018,504.3,510.3
2.5000000000000018,505.64,509.44
2.520000000000002,505.91,508.75
2.540000000000002,506.93,509.2
2.560000000000002,507.14,509.76
2.580000000000002,507.72,512.01
2.600000000000002,507.72,512.01
2.620000000000002,508.54,513.45
2.640000000000002,508.83,513.16
2.660000000000002,508.86,513.53
2.680000000000002,508.49,513.02
2.700000000000002,508.49,513.02
2.720000000000002,509.07,511.05
2.740000000000002,509.66,508.04
2.760000000000002,509.93,506.43
2.780000000000002,510.34,505.15
2.800000000000002,510.34,505.15
2.820000000000002,509.7,504.97
2.840000000000002,509.7,504.97
2.860000000000002,511.36,507.38
2.880000000000002,511.49,507.9
2.900000000000002,511.79,508.92
2.920000000000002,511.79,508.92
2.940000000000002,512.19,512.07
2.960000000000002,511.75,512.66
2.980000000000002,511.2,514.73
