time_s,H,V
0.0,510.37,514.64
0.02,511.0,511.8
0.04,511.0,511.8
0.06,511.0,511.8
0.08,511.0,511.8
0.1,511.0,511.8
0.12000000000000001,511.0,511.8
0.14,511.0,511.8
0.16,511.0,511.8
0.18,511.0,511.8
0.19999999999999998,511.0,511.8
0.21999999999999997,511.0,511.8
0.23999999999999996,511.0,511.8
0.25999999999999995,511.0,511.8
0.27999999999999997,511.0,511.8
0.3,511.0,511.8
0.32,511.0,511.8
0.34,511.0,511.8
0.36000000000000004,511.0,511.8
0.38000000000000006,511.0,511.8
0.4000000000000001,511.0,511.8
0.4200000000000001,511.0,511.8
0.4400000000000001,511.0,511.8
0.46000000000000013,511.0,511.8
0.48000000000000015,511.0,511.8
0.5000000000000001,511.0,511.8
0.5200000000000001,511.0,511.8
0.5400000000000001,511.0,511.8
0.5600000000000002,511.0,511.8
0.5800000000000002,511.0,511.8
0.6000000000000002,511.0,511.8
0.6200000000000002,511.0,511.8
0.6400000000000002,511.0,511.8
0.6600000000000003,511.0,511.8
0.6800000000000003,511.0,511.8
0.7000000000000003,511.0,511.8
0.7200000000000003,511.0,511.8
0.7400000000000003,511.0,511.8
0.7600000000000003,511.0,511.8
0.7800000000000004,511.0,511.8
0.8000000000000004,511.0,511.8
0.8200000000000004,511.0,511.8
0.8400000000000004,511.0,511.8
0.8600000000000004,511.0,511.8
0.8800000000000004,511.0,511.8
0.9000000000000005,511.0,511.8
0.9200000000000005,511.0,511.8
0.9400000000000005,511.0,511.8
0.9600000000000005,511.0,511.8
0.9800000000000005,511.0,511.8
1.0000000000000004,511.0,511.8
1.0200000000000005,511.0,511.8
1.0400000000000005,511.0,511.8
1.0600000000000005,511.0,511.8
1.0800000000000005,511.0,511.8
1.1000000000000005,511.0,511.8
1.1200000000000006,511.0,511.8
1.1400000000000006,511.0,511.8
1.1600000000000006,511.0,511.8
1.1800000000000006,511.0,511.8
1.2000000000000006,511.0,511.8
1.2200000000000006,511.0,511.8
1.2400000000000007,511.0,511.8
1.2600000000000007,511.0,511.8
1.2800000000000007,511.0,511.8
1.3000000000000007,511.0,511.8
1.3200000000000007,511.0,511.8
1.3400000000000007,511.0,511.8
1.3600000000000008,511.0,511.8
1.3800000000000008,511.0,511.8
1.4000000000000008,511.2,511.44
1.4200000000000008,511.16,510.95
1.4400000000000008,511.73,511.96
1.4600000000000009,512.18,512.37
1.4800000000000009,511.95,513.3
1.5000000000000009,512.36,513.64
1.520000000000001,512.36,513.64
1.540000000000001,510.23,513.85
1.560000000000001,510.23,513.85
1.580000000000001,510.83,513.3
1.600000000000001,511.26,512.44
1.620000000000001,511.26,512.44
1.640000000000001,510.81,510.75
1.660000000000001,511.05,509.6
1.680000000000001,510.84,509.48
1.700000000000001,510.67,509.59
1.720000000000001,509.94,510.07
1.740000000000001,509.15,510.05
1.7600000000000011,508.72,511.44
1.7800000000000011,508.72,511.44
1.8000000000000012,509.42,513.64
1.8200000000000012,510.14,515.52
1.8400000000000012,510.51,517.01
1.8600000000000012,511.41,518.01
1.8800000000000012,511.41,518.01
1.9000000000000012,512.3,517.77
1.9200000000000013,512.3,517.77
1.9400000000000013,511.15,515.33
1.9600000000000013,510.32,513.66
1.9800000000000013,510.32,513.66
2.0000000000000013,509.06,512.53
2.0200000000000014,508.85,511.03
2.0400000000000014,509.28,510.02
2.0600000000000014,509.82,510.62
2.0800000000000014,509.46,510.89
2.1000000000000014,509.57,511.71
2.1200000000000014,511.05,512.77
2.1400000000000015,511.05,512.77
2.1600000000000015,512.19,513.93
2.1800000000000015,512.75,514.15
2.2000000000000015,512.75,514.15
2.2200000000000015,512.92,513.13
2.2400000000000015,511.94,512.51
2.2600000000000016,511.55,511.81
2.2800000000000016,511.44,510.64
2.3000000000000016,511.44,510.64
2.3200000000000016,511.95,508.92
2.3400000000000016,512.16,507.93
2.3600000000000017,512.53,507.75
2.3800000000000017,512.62,508.8
2.4000000000000017,512.5,509.64
2.4200000000000017,512.4,510.51
2.4400000000000017,511.72,511.21
2.4600000000000017,511.72,511.21
2.4800000000000018,512.22,514.25
2.5000000000000018,512.78,514.6
2.520000000000002,512.22,515.08
2.540000000000002,512.18,514.67
2.560000000000002,512.14,514.33
2.580000000000002,512.51,513.87
2.600000000000002,512.41,514.29
2.620000000000002,512.13,512.63
2.640000000000002,512.9,511.51
2.660000000000002,512.9,511.51
2.680000000000002,512.72,510.21
2.700000000000002,511.58,510.36
2.720000000000002,511.06,510.69
2.740000000000002,510.85,510.75
2.760000000000002,511.08,511.4
2.780000000000002,512.06,511.12
2.800000000000002,512.25,512.3
2.820000000000002,512.4,512.24
2.840000000000002,512.12,513.19
2.860000000000002,512.1,513.35
2.880000000000002,511.88,514.28
2.900000000000002,510.9,514.63
2.920000000000002,510.9,514.63
2.940000000000002,510.42,513.36
2.960000000000002,510.42,513.36
2.980000000000002,508.67,511.19
