time_s,H,V
0.0,512.46,514.33
0.02,511.8,511.4
0.04,511.8,511.4
0.06,511.8,511.4
0.08,511.8,511.4
0.1,511.8,511.4
0.12000000000000001,511.8,511.4
0.14,511.8,511.4
0.16,511.8,511.4
0.18,511.8,511.4
0.19999999999999998,511.8,511.4
0.21999999999999997,511.8,511.4
0.23999999999999996,511.8,511.4
0.25999999999999995,511.8,511.4
0.27999999999999997,511.8,511.4
0.3,511.8,511.4
0.32,511.8,511.4
0.34,511.8,511.4
0.36000000000000004,511.8,511.4
0.38000000000000006,511.8,511.4
0.4000000000000001,511.8,511.4
0.4200000000000001,511.8,511.4
0.4400000000000001,511.8,511.4
0.46000000000000013,511.8,511.4
0.48000000000000015,511.8,511.4
0.5000000000000001,511.8,511.4
0.5200000000000001,511.8,511.4
0.5400000000000001,511.8,511.4
0.5600000000000002,511.8,511.4
0.5800000000000002,511.8,511.4
0.6000000000000002,511.8,511.4
0.6200000000000002,511.8,511.4
0.6400000000000002,511.8,511.4
0.6600000000000003,511.8,511.4
0.6800000000000003,511.8,511.4
0.7000000000000003,511.8,511.4
0.7200000000000003,511.8,511.4
0.7400000000000003,511.8,511.4
0.7600000000000003,511.8,511.4
0.7800000000000004,511.8,511.4
0.8000000000000004,511.8,511.4
0.8200000000000004,511.8,511.4
0.8400000000000004,511.8,511.4
0.8600000000000004,511.8,511.4
0.8800000000000004,511.8,511.4
0.9000000000000005,511.8,511.4
0.9200000000000005,511.8,511.4
0.9400000000000005,511.8,511.4
0.9600000000000005,511.8,511.4
0.9800000000000005,511.8,511.4
1.0000000000000004,511.8,511.4
1.0200000000000005,511.8,511.4
1.0400000000000005,511.8,511.4
1.0600000000000005,511.8,511.4
1.0800000000000005,511.8,511.4
1.1000000000000005,511.8,511.4
1.1200000000000006,511.8,511.4
1.1400000000000006,511.8,511.4
1.1600000000000006,511.8,511.4
1.1800000000000006,511.8,511.4
1.2000000000000006,511.8,511.4
1.2200000000000006,511.8,511.4
1.2400000000000007,511.8,511.4
1.2600000000000007,511.8,511.4
1.2800000000000007,511.8,511.4
1.3000000000000007,511.8,511.4
1.3200000000000007,511.8,511.4
1.3400000000000007,511.8,511.4
1.3600000000000008,511.8,511.4
1.3800000000000008,511.8,511.4
1.4000000000000008,510.84,512.12
1.4200000000000008,511.87,513.1
1.4400000000000008,511.5,513.08
1.4600000000000009,511.2,512.66
1.4800000000000009,511.36,513.73
1.5000000000000009,511.36,513.73
1.520000000000001,511.31,514.75
1.540000000000001,512.65,514.4
1.560000000000001,512.52,514.52
1.580000000000001,512.41,513.61
1.600000000000001,512.41,513.61
1.620000000000001,512.07,512.55
1.640000000000001,512.07,512.55
1.660000000000001,512.92,510.71
1.680000000000001,512.94,509.17
1.700000000000001,512.94,509.17
1.720000000000001,512.52,509.87
1.740000000000001,511.02,511.3
1.7600000000000011,511.02,511.3
1.7800000000000011,511.01,513.24
1.8000000000000012,511.01,514.99
1.8200000000000012,511.01,514.99
1.8400000000000012,511.57,516.63
1.8600000000000012,511.05,516.11
1.8800000000000012,511.05,516.11
1.9000000000000012,510.83,513.27
1.9200000000000013,510.67,511.61
1.9400000000000013,511.53,509.89
1.9600000000000013,512.63,509.71
1.9800000000000013,512.63,509.71
2.0000000000000013,506.24,520.06
2.0200000000000014,506.24,520.06
2.0400000000000014,536.03,591.68
2.0600000000000014,575.43,626.54
2.0800000000000014,575.43,626.54
2.1000000000000014,653.34,653.03
2.1200000000000014,726.87,681.03
2.1400000000000015,726.87,681.03
2.1600000000000015,832.72,692.46
2.1800000000000015,870.38,685.57
2.2000000000000015,870.38,685.57
2.2200000000000015,872.04,630.52
2.2400000000000015,810.83,600.62
2.2600000000000016,727.27,562.49
2.2800000000000016,644.81,521.6
2.3000000000000016,644.81,521.6
2.3200000000000016,530.0,449.66
2.3400000000000016,530.0,449.66
2.3600000000000017,471.44,408.9
2.3800000000000017,471.44,408.9
2.4000000000000017,445.56,398.98
2.4200000000000017,445.56,398.98
2.4400000000000017,438.65,401.18
2.4600000000000017,438.65,401.18
2.4800000000000018,433.26,413.6
2.5000000000000018,432.8,422.28
2.520000000000002,434.04,430.02
2.540000000000002,435.83,437.42
2.560000000000002,435.83,437.42
2.580000000000002,438.17,452.31
2.600000000000002,439.14,458.05
2.620000000000002,441.51,463.04
2.640000000000002,442.81,468.43
2.660000000000002,442.81,468.43
2.680000000000002,446.88,476.75
2.700000000000002,446.88,476.75
2.720000000000002,450.48,484.4
2.740000000000002,453.39,487.72
2.760000000000002,453.39,487.72
2.780000000000002,455.31,490.38
2.800000000000002,457.45,493.9
2.820000000000002,459.76,497.32
2.840000000000002,463.21,501.26
2.860000000000002,465.56,504.41
2.880000000000002,467.45,508.32
2.900000000000002,468.56,509.26
2.920000000000002,468.56,509.26
2.940000000000002,472.72,510.29
2.960000000000002,474.58,511.03
2.980000000000002,476.26,511.02
